Video_Name,y_test,y_pred
2015_07_23-13_59_06__13_59_08_V1437652746_009.mp4,26.69765307436581,24.612928887723267
2015_08_20-18_08_30__18_08_32_V1440086910_012.mp4,30.578680149443503,26.31935430743706
2015_08_13-09_33_36__09_33_38_V1439451215_995.mp4,17.646283533710662,21.484167810797494
2015_08_20-18_57_08__18_57_10_V1440089827_994.mp4,14.828078913762669,19.73485411667944
2015_08_06-10_09_58__10_10_00_V1438848598_017.mp4,23.202877530611648,25.040269279416606
2015_08_13-09_33_39__09_33_41_V1439451218_994.mp4,16.289316555800465,22.034013115849142
2015_08_06-09_48_28__09_48_30_V1438847308_020.mp4,23.868954738574011,20.646623083406162
2015_07_23-13_34_36__13_34_38_V1437651276_026.mp4,21.255927461517519,25.610088562408233
2015_08_20-16_54_02__16_54_04_V1440082441_995.mp4,25.392532706601834,25.239508085360949
2015_08_06-09_39_41__09_39_43_V1438846780_997.mp4,19.750735478873406,23.237271304872579
2015_07_23-14_13_01__14_13_03_V1437653581_030.mp4,24.807596757132956,24.355499163527284
2015_08_06-09_43_14__09_43_16_V1438846994_019.mp4,23.760632567686855,22.381058859648249
2015_08_06-10_03_57__10_03_59_V1438848237_026.mp4,18.586607733530453,20.159342408903349
2015_08_20-16_44_33__16_44_35_V1440081873_020.mp4,25.385771284324019,24.005978654146432
2015_08_06-10_28_22__10_28_24_V1438849702_019.mp4,33.545451011159898,28.45392081012217
2015_08_20-18_27_48__18_27_50_V1440088068_003.mp4,20.775605680282993,24.400217049892873
2015_07_22-16_47_30__16_47_32_V1437576450_013.mp4,33.078911619491379,28.912794582845919
2015_08_06-10_18_29__10_18_31_V1438849109_011.mp4,35.01055986161812,28.15747448739576
2015_07_22-16_57_26__16_57_28_V1437577046_018.mp4,21.808269885099755,23.373403650273083
2015_08_06-09_48_16__09_48_18_V1438847295_995.mp4,23.453116640085852,20.497185953313405
2015_08_20-18_31_20__18_31_22_V1440088280_022.mp4,32.473745209335199,31.327056420406883
2015_07_22-16_49_35__16_49_37_V1437576575_019.mp4,14.549991347615991,19.803854370862872
2015_08_06-10_22_11__10_22_13_V1438849330_997.mp4,18.965107841785617,23.411378829276028
2015_08_20-16_51_24__16_51_26_V1440082284_025.mp4,25.939980074796015,26.784193514055097
2015_07_22-16_21_48__16_21_50_V1437574908_011.mp4,33.075807795750329,26.534746450155129
2015_08_20-16_50_24__16_50_26_V1440082224_006.mp4,25.499456481031512,26.36221811501099
2015_08_20-18_01_23__18_01_25_V1440086483_005.mp4,30.20210126555077,27.359056295862619
2015_08_20-16_56_55__16_56_57_V1440082615_026.mp4,20.052069115189823,22.984069440106587
2015_07_23-13_55_11__13_55_13_V1437652510_993.mp4,26.984608792403346,22.510488537782834
2015_08_06-10_30_32__10_30_34_V1438849832_026.mp4,23.169512247238156,25.651063474037883
2015_08_20-17_10_03__17_10_05_V1440083403_023.mp4,24.586441084440871,24.833194929365256
2015_08_13-08_53_00__08_53_02_V1439448780_005.mp4,31.236099820985459,32.054550895613062
2015_08_20-17_55_10__17_55_12_V1440086110_016.mp4,25.137195276275612,25.821139259484202
2015_07_23-13_31_45__13_31_47_V1437651104_996.mp4,25.450873054848692,21.597735855416854
2015_08_13-09_22_04__09_22_06_V1439450524_006.mp4,22.398329154201907,25.945877713533918
2015_08_20-16_45_53__16_45_55_V1440081953_004.mp4,21.234706638165729,21.936953336770578
2015_08_20-17_15_32__17_15_34_V1440083732_019.mp4,29.86057267697586,26.739581401057762
2015_08_06-10_08_52__10_08_54_V1438848531_997.mp4,27.387244475864271,25.212878746069855
2015_08_06-10_24_02__10_24_04_V1438849442_007.mp4,31.434571432938245,30.454507740857736
2015_08_13-09_41_45__09_41_47_V1439451705_029.mp4,20.448877394784539,22.641017748047311
2015_08_06-09_49_57__09_49_59_V1438847397_001.mp4,21.899994685509959,20.970817823157454
2015_08_06-10_04_48__10_04_50_V1438848288_015.mp4,23.00625961714006,22.856030390438484
2015_08_06-10_16_42__10_16_44_V1438849002_000.mp4,14.156835893296277,19.361316201754594
2015_07_23-13_30_47__13_30_49_V1437651047_011.mp4,21.900425331725316,22.032722663876193
2015_07_22-16_43_05__16_43_07_V1437576185_003.mp4,19.181499345536174,20.18262191767672
2015_07_22-16_57_15__16_57_17_V1437577035_020.mp4,26.41792426225766,24.367236181765747
2015_08_06-09_49_45__09_49_47_V1438847385_004.mp4,19.521999542048192,24.101374745252098
2015_08_20-17_33_28__17_33_30_V1440084808_027.mp4,27.809705176730166,24.658305379177065
2015_07_22-16_33_07__16_33_09_V1437575586_998.mp4,20.227332915626498,21.964522973802424
2015_08_13-09_31_59__09_32_01_V1439451119_014.mp4,26.695038491695232,20.976048115208386
2015_08_20-18_05_48__18_05_50_V1440086748_015.mp4,27.223097264672237,24.697347924999498
2015_07_22-16_38_11__16_38_13_V1437575891_002.mp4,25.758197098471356,27.470299242117914
2015_08_20-18_33_10__18_33_12_V1440088389_999.mp4,18.64432904887034,20.171402527729761
2015_08_06-10_28_15__10_28_17_V1438849695_021.mp4,21.81460723679519,22.657266170988333
2015_08_13-09_12_13__09_12_15_V1439449932_997.mp4,26.239889487039779,27.984162776045295
2015_08_06-10_19_26__10_19_28_V1438849165_999.mp4,15.453513009475083,18.870562053326481
2015_08_06-10_06_41__10_06_43_V1438848401_024.mp4,17.08406916914873,22.089278026798866
2015_08_13-09_47_52__09_47_54_V1439452072_015.mp4,26.265711216857856,27.048055888784411
2015_08_20-16_48_53__16_48_55_V1440082132_993.mp4,23.85368796629286,23.402956160328806
2015_08_13-08_56_16__08_56_18_V1439448975_998.mp4,22.545736566673206,22.64397339270074
2015_08_06-10_24_06__10_24_08_V1438849446_007.mp4,25.486903292361909,26.5176700889016
2015_08_20-17_10_55__17_10_57_V1440083455_011.mp4,22.38807669954042,25.576661323087006
2015_08_19-18_03_01__18_03_03_V1440000180_998.mp4,25.177642900286486,24.690440407184973
2015_08_06-10_30_46__10_30_48_V1438849846_023.mp4,23.18239429754134,20.159941118227763
2015_08_20-18_08_34__18_08_36_V1440086914_015.mp4,22.082754566989806,23.792682894430676
2015_08_06-10_17_57__10_17_59_V1438849077_017.mp4,19.436523171865467,24.042307282395093
2015_08_06-09_38_42__09_38_44_V1438846722_009.mp4,24.936485595859853,23.855608118809158
2015_08_06-09_55_21__09_55_23_V1438847721_000.mp4,20.454406086445644,21.456403082400218
2015_08_20-18_28_35__18_28_37_V1440088115_025.mp4,24.067921167786306,23.785271109128733
2015_08_20-18_43_54__18_43_56_V1440089033_998.mp4,19.473623764907408,22.249792155001526
2015_08_20-16_56_33__16_56_35_V1440082592_993.mp4,29.154190117716048,26.633349269590887
2015_07_23-13_41_03__13_41_05_V1437651663_010.mp4,23.650113958118382,24.85810465742729
2015_07_22-16_26_01__16_26_03_V1437575161_022.mp4,30.249963916136753,28.770957286128279
2015_08_20-18_04_10__18_04_12_V1440086650_001.mp4,21.029494896755462,24.558783030049323
2015_08_13-09_46_56__09_46_58_V1439452015_994.mp4,25.567752813087317,25.106380478395785
2015_08_20-17_10_45__17_10_47_V1440083445_015.mp4,31.564864880931687,31.128073690717166
2015_08_20-16_49_29__16_49_31_V1440082169_018.mp4,20.338377299917806,21.275274086181874
2015_08_20-17_13_47__17_13_49_V1440083627_012.mp4,30.074021521463212,28.960274682355585
2015_08_19-18_08_27__18_08_29_V1440000507_027.mp4,29.18119584258557,27.237314549378869
2015_08_06-09_49_30__09_49_32_V1438847370_008.mp4,22.310584850460774,27.315844369642541
2015_08_20-17_51_33__17_51_35_V1440085892_995.mp4,28.422498812322175,24.237445587090633
2015_08_20-17_20_37__17_20_39_V1440084037_022.mp4,29.736932538883597,29.975728671229312
2015_08_20-16_45_58__16_46_00_V1440081958_018.mp4,26.000809306630185,25.378340998404902
2015_08_20-16_51_33__16_51_35_V1440082293_023.mp4,26.347960699484169,25.5268828438623
2015_08_20-18_48_26__18_48_28_V1440089306_004.mp4,18.744401826236956,20.392462953918557
2015_08_06-09_51_24__09_51_26_V1438847484_016.mp4,19.683642453894532,19.701216285062923
2015_08_20-16_34_17__16_34_19_V1440081257_008.mp4,24.87754016419472,25.590574760551608
2015_08_13-09_28_37__09_28_39_V1439450917_029.mp4,23.36675503185484,25.437499142800252
2015_07_22-16_57_54__16_57_56_V1437577074_012.mp4,30.808981071078442,27.808462434555405
2015_08_20-17_49_05__17_49_07_V1440085744_995.mp4,32.592336897686167,25.580821808214615
2015_08_06-10_14_27__10_14_29_V1438848866_998.mp4,30.209026346817062,25.518845670614674
2015_08_13-09_02_30__09_02_32_V1439449350_019.mp4,22.927873746644654,26.941032885860896
2015_08_13-08_59_28__08_59_30_V1439449168_024.mp4,27.942268570537813,27.789087056766888
2015_07_22-16_26_06__16_26_08_V1437575166_023.mp4,22.613640795656348,26.525983364271468
2015_08_20-17_47_11__17_47_13_V1440085631_020.mp4,24.843768139458231,21.620631581023375
2015_08_13-09_30_15__09_30_17_V1439451015_008.mp4,11.600412396141147,14.741325194844665
2015_08_20-16_37_23__16_37_25_V1440081443_004.mp4,19.440111363082501,21.781534250891333
2015_07_22-16_42_00__16_42_02_V1437576120_016.mp4,21.797810054692228,21.157692178709077
2015_08_20-18_03_39__18_03_41_V1440086619_008.mp4,27.656591632209942,27.670391865902079
2015_08_06-09_45_25__09_45_27_V1438847125_026.mp4,25.937528591378896,28.272996249837071
2015_07_23-13_56_52__13_56_54_V1437652612_004.mp4,20.343935312536679,21.354954588524244
2015_08_06-10_29_50__10_29_52_V1438849790_001.mp4,24.248254565276664,27.335025574664574
2015_08_06-10_28_33__10_28_35_V1438849713_018.mp4,15.813029227663762,17.662634241342555
2015_08_20-17_15_16__17_15_18_V1440083715_994.mp4,36.777652149282929,29.479730509970278
2015_08_13-09_45_42__09_45_44_V1439451942_008.mp4,19.117033254467628,22.143392582695306
2015_08_06-09_52_36__09_52_38_V1438847556_002.mp4,34.171128362598523,27.36024617141199
2015_07_23-13_30_39__13_30_41_V1437651039_014.mp4,14.844904277649606,20.810872061111528
2015_08_20-16_55_42__16_55_44_V1440082542_006.mp4,28.778229294709021,25.196705398751849
2015_07_23-13_48_48__13_48_50_V1437652128_009.mp4,31.62753701148338,26.198466546522479
2015_07_22-16_30_42__16_30_44_V1437575441_995.mp4,25.356474554990122,29.300485140865781
2015_07_22-16_52_50__16_52_52_V1437576770_010.mp4,24.806214455074407,29.515251123761935
2015_08_20-18_34_37__18_34_39_V1440088477_015.mp4,27.005025188636896,23.542751118971793
2015_07_23-13_51_43__13_51_45_V1437652303_004.mp4,18.457210224859015,22.710290766944919
2015_08_13-09_04_53__09_04_55_V1439449493_022.mp4,35.848662644621072,30.579184345152299
2015_08_06-09_41_20__09_41_22_V1438846880_009.mp4,15.669524182981327,19.346429698563128
2015_08_13-09_44_19__09_44_21_V1439451858_994.mp4,20.907299317598035,22.441032622567231
2015_08_06-10_21_35__10_21_37_V1438849295_004.mp4,23.334513756491848,22.41872854589689
2015_07_22-16_49_20__16_49_22_V1437576560_022.mp4,33.895789071398916,29.593391731275389
2015_08_13-08_57_59__08_58_01_V1439449079_009.mp4,36.364362956984422,33.813749177618874
2015_08_06-10_16_56__10_16_58_V1438849015_996.mp4,19.947968014442772,21.971032151131318
2015_08_20-17_44_31__17_44_33_V1440085471_018.mp4,34.475760325644195,30.12801593732663
2015_07_23-14_14_13__14_14_15_V1437653653_013.mp4,25.532559398299103,27.519781188840501
2015_08_20-16_56_50__16_56_52_V1440082610_023.mp4,26.697061100921754,27.47252469372722
2015_08_06-09_41_37__09_41_39_V1438846897_005.mp4,23.951907533892868,23.940324326092057
2015_08_20-16_46_50__16_46_52_V1440082010_016.mp4,23.272635480839867,24.982980893422191
2015_08_06-10_11_11__10_11_13_V1438848671_001.mp4,22.876696373242037,24.618411395752688
2015_08_06-09_43_35__09_43_37_V1438847015_017.mp4,21.903100840630643,24.50415006251043
2015_08_06-10_08_22__10_08_24_V1438848502_004.mp4,26.785160457304546,26.184366943907708
2015_08_06-10_28_28__10_28_30_V1438849708_018.mp4,17.147012029132888,22.264770571012015
2015_08_06-09_41_45__09_41_47_V1438846905_006.mp4,22.409544037730107,22.973078612781507
2015_08_13-08_52_40__08_52_42_V1439448760_010.mp4,21.008071106282351,30.260647291286372
2015_08_13-09_19_13__09_19_15_V1439450353_010.mp4,27.191382322577862,30.035207906646598
2015_08_20-17_13_45__17_13_47_V1440083625_009.mp4,27.07183550468535,24.438255958119271
2015_07_22-16_47_48__16_47_50_V1437576468_008.mp4,24.072177554966128,21.534360881134159
2015_07_23-13_52_33__13_52_35_V1437652352_993.mp4,22.702065153520259,24.004470853384596
2015_07_22-16_48_20__16_48_22_V1437576500_001.mp4,23.272732961269664,26.778852732454091
2015_08_20-17_51_23__17_51_25_V1440085882_997.mp4,28.945342409358076,26.564766108384447
2015_07_23-13_45_05__13_45_07_V1437651904_997.mp4,26.98236643752276,27.019189912581595
2015_08_20-16_51_09__16_51_11_V1440082269_000.mp4,22.73370149013865,22.710900823074731
2015_07_23-14_03_41__14_03_43_V1437653021_017.mp4,31.689220681936373,28.317277444285274
2015_08_20-18_43_51__18_43_53_V1440089030_996.mp4,28.023255352065593,23.9736935798323
2015_08_06-09_38_36__09_38_38_V1438846716_010.mp4,16.320984257326444,24.696277061793765
2015_07_22-16_34_35__16_34_37_V1437575675_012.mp4,24.506989729528058,23.248832634920575
2015_07_23-14_23_34__14_23_36_V1437654214_029.mp4,23.485485343535011,23.05029925658171
2015_08_20-16_35_03__16_35_05_V1440081303_004.mp4,17.622511709344352,21.51858047922601
2015_08_20-17_09_45__17_09_47_V1440083385_033.mp4,26.179558313604051,26.835433165535711
2015_08_20-18_01_58__18_02_00_V1440086517_996.mp4,32.895312358790278,28.805639185703292
2015_08_13-09_19_25__09_19_27_V1439450365_006.mp4,33.962649854857666,28.270231997810111
2015_08_20-18_38_15__18_38_17_V1440088695_001.mp4,26.387697758651491,27.17181158310564
2015_07_23-13_40_02__13_40_04_V1437651602_023.mp4,29.421809405120904,29.215592148247495
2015_08_20-16_55_48__16_55_50_V1440082548_012.mp4,28.231257773459603,24.006620876197122
2015_07_22-16_58_08__16_58_10_V1437577088_008.mp4,23.897917081159363,21.979382872238659
2015_08_20-17_13_53__17_13_55_V1440083633_008.mp4,27.613634421104944,25.733632913149879
2015_07_22-16_25_48__16_25_50_V1437575148_025.mp4,20.798914879050749,25.258900410625628
2015_07_23-14_08_45__14_08_47_V1437653325_022.mp4,27.469553943704511,27.985680655147462
2015_08_20-18_56_56__18_56_58_V1440089815_996.mp4,25.484719925797691,26.080909464042026
2015_07_23-13_31_12__13_31_14_V1437651072_005.mp4,24.968292660850231,26.883491432092871
2015_08_13-09_46_49__09_46_51_V1439452008_995.mp4,22.910324751081749,23.195145376308883
2015_08_06-09_41_16__09_41_18_V1438846876_010.mp4,14.250227767514748,18.361313581032579
2015_08_20-17_36_38__17_36_40_V1440084998_019.mp4,37.182208420799007,31.467401084357366
2015_08_20-18_01_51__18_01_53_V1440086511_003.mp4,26.501371422859641,25.665150900234934
2015_08_20-17_54_05__17_54_07_V1440086044_998.mp4,30.087002838288139,30.379894461352229
2015_08_06-09_50_12__09_50_14_V1438847411_997.mp4,20.467227208296077,23.556320733421831
2015_08_13-09_35_28__09_35_30_V1439451328_003.mp4,19.321349194457781,19.312396800344104
2015_08_13-09_15_20__09_15_22_V1439450120_026.mp4,19.750308400420511,21.401466345241481
2015_08_20-18_46_31__18_46_33_V1440089190_995.mp4,24.54909915857656,24.343773117784167
2015_08_13-09_40_01__09_40_03_V1439451601_013.mp4,26.503913015187919,22.856327265668213
2015_07_23-14_16_11__14_16_13_V1437653771_020.mp4,21.169465168939748,23.428621872436331
2015_07_23-14_20_13__14_20_15_V1437654013_001.mp4,25.550143531736648,25.517302492359896
2015_07_23-13_50_32__13_50_34_V1437652232_019.mp4,29.514523721953172,26.246025381201903
2015_08_20-16_43_28__16_43_30_V1440081808_030.mp4,25.809315935241127,22.502985145428205
2015_07_23-13_56_09__13_56_11_V1437652569_014.mp4,23.695887896591469,24.767109306330081
2015_08_20-16_38_28__16_38_30_V1440081508_024.mp4,18.750667730416289,25.429145094860711
2015_08_20-18_43_46__18_43_48_V1440089025_998.mp4,27.929129799927793,27.131784202232367
2015_08_13-09_15_09__09_15_11_V1439450109_027.mp4,26.01702468277411,27.475953733892702
2015_08_20-17_10_36__17_10_38_V1440083436_017.mp4,19.939014189226643,25.643660690526872
2015_08_06-10_26_33__10_26_35_V1438849593_012.mp4,22.46500784202405,22.542214830603676
2015_08_13-09_16_37__09_16_39_V1439450197_013.mp4,28.752147918756698,28.060940809554644
2015_08_20-18_27_00__18_27_02_V1440088020_011.mp4,35.822061258876424,27.743399390246744
2015_07_23-14_14_29__14_14_31_V1437653669_009.mp4,24.555888839916847,24.894791060543689
2015_07_22-16_23_07__16_23_09_V1437574986_993.mp4,25.757815745123473,28.77071765349632
2015_08_20-18_03_42__18_03_44_V1440086622_008.mp4,23.513496562611799,25.31477730317269
2015_08_20-16_47_25__16_47_27_V1440082045_009.mp4,27.084914231212746,22.577307420552863
2015_07_22-16_53_39__16_53_41_V1437576819_000.mp4,27.982097096588681,24.077631086626269
2015_08_20-16_48_27__16_48_29_V1440082106_997.mp4,23.544884390574392,25.515681482321916
2015_07_23-13_56_49__13_56_51_V1437652609_005.mp4,14.795139324809629,20.201895769774488
2015_08_06-10_05_52__10_05_54_V1438848352_001.mp4,20.981485542449683,19.322656553594918
2015_08_20-16_48_29__16_48_31_V1440082108_996.mp4,23.373365758603921,21.968315926193384
2015_08_20-17_41_57__17_41_59_V1440085317_016.mp4,21.488671548626236,22.841052036702436
2015_08_06-10_00_12__10_00_14_V1438848012_006.mp4,23.223169559204148,24.686650044919173
2015_08_20-17_56_54__17_56_56_V1440086214_027.mp4,25.823933537996403,23.640617234961816
2015_08_20-18_03_27__18_03_29_V1440086607_010.mp4,37.137426812790778,26.256299833288139
2015_08_19-18_03_45__18_03_47_V1440000225_019.mp4,34.999560071717227,29.800715849073498
2015_08_20-18_32_49__18_32_51_V1440088369_003.mp4,17.702947760051096,23.828723271722588
2015_08_20-18_40_09__18_40_11_V1440088809_013.mp4,19.822607469128744,25.692815755417858
2015_08_20-17_45_28__17_45_30_V1440085528_006.mp4,23.982126922409321,23.375063675088207
2015_07_22-16_56_49__16_56_51_V1437577008_998.mp4,20.636403621273303,21.507561397302155
2015_08_06-10_00_06__10_00_08_V1438848006_009.mp4,21.614055465737898,24.359810168819916
2015_08_20-17_51_47__17_51_49_V1440085907_027.mp4,31.711786065497495,28.632963665383471
2015_08_20-18_09_16__18_09_18_V1440086956_003.mp4,27.413087494110766,25.159921681049337
2015_08_06-09_45_33__09_45_35_V1438847133_028.mp4,22.923113013467674,26.536255705230026
2015_08_06-10_11_53__10_11_55_V1438848712_993.mp4,19.788250541701423,20.959521174726895
2015_07_22-16_28_41__16_28_43_V1437575321_021.mp4,19.068052520186583,18.710771559805899
2015_08_20-18_04_23__18_04_25_V1440086662_998.mp4,32.106238244934289,24.654988071270857
2015_08_20-18_01_42__18_01_44_V1440086502_001.mp4,34.938449176406863,30.652518655734141
2015_08_13-09_09_42__09_09_44_V1439449781_997.mp4,19.080705766140824,22.01667884930372
2015_08_06-10_18_16__10_18_18_V1438849096_013.mp4,24.558625977084724,25.262904398809198
2015_08_06-10_18_54__10_18_56_V1438849134_005.mp4,24.793526226611341,22.215941738409228
2015_08_06-10_01_55__10_01_57_V1438848115_018.mp4,20.901167016523846,25.330506309234696
2015_08_06-10_12_00__10_12_02_V1438848719_996.mp4,32.038367293897792,28.128673786993971
2015_08_20-17_51_44__17_51_46_V1440085904_026.mp4,27.600920461115791,24.109918767067391
2015_08_13-09_06_18__09_06_20_V1439449578_005.mp4,44.150152794288452,34.372812212725357
2015_07_22-16_48_25__16_48_27_V1437576505_000.mp4,28.207829409298466,29.727594300720906
2015_08_06-10_02_09__10_02_11_V1438848129_015.mp4,26.01740374870138,26.995382704750085
2015_07_22-16_56_47__16_56_49_V1437577006_994.mp4,23.677684902551857,24.941390664396963
2015_08_06-09_45_43__09_45_45_V1438847143_028.mp4,30.711224049614138,30.180387083228091
2015_08_13-09_28_40__09_28_42_V1439450920_023.mp4,31.98540969650259,30.672059489530351
2015_08_20-17_11_09__17_11_11_V1440083469_008.mp4,29.302116999660186,22.670820342372231
2015_08_06-10_20_19__10_20_21_V1438849219_021.mp4,27.849041650238775,29.805123221631469
2015_08_06-10_22_21__10_22_23_V1438849340_995.mp4,24.67832355697125,26.621605171832478
2015_08_06-09_44_25__09_44_27_V1438847065_004.mp4,20.81428298193827,22.045808298630618
2015_08_20-16_45_18__16_45_20_V1440081918_005.mp4,27.708987489718897,21.206564666995536
2015_08_20-17_10_10__17_10_12_V1440083410_023.mp4,30.515712581838148,30.934408999510023
2015_07_22-16_24_41__16_24_43_V1437575081_012.mp4,26.120303091771689,27.240416601219568
2015_08_20-16_46_43__16_46_45_V1440082002_996.mp4,34.756103624892063,29.463330479670063
2015_08_20-18_56_49__18_56_51_V1440089809_000.mp4,19.117627042464413,20.833967718471044
2015_07_22-16_30_27__16_30_29_V1437575426_999.mp4,21.77064656724021,24.537230548479339
2015_07_22-16_26_59__16_27_01_V1437575219_010.mp4,28.300972916748137,27.561612482784806
2015_08_13-09_38_03__09_38_05_V1439451483_005.mp4,22.34851998994753,23.126796082324695
2015_08_13-09_23_11__09_23_13_V1439450591_026.mp4,25.225888915840812,27.047889993440005
2015_08_20-17_11_56__17_11_58_V1440083515_999.mp4,20.855737872311661,23.292085861206377
2015_08_20-17_35_18__17_35_20_V1440084918_004.mp4,32.27882426437484,28.324779430040245
2015_08_20-18_33_12__18_33_14_V1440088391_999.mp4,21.12593612747585,20.742430852842077
2015_07_23-13_51_35__13_51_37_V1437652295_006.mp4,23.288126170997742,26.855525801845815
2015_08_13-09_07_30__09_07_32_V1439449650_023.mp4,22.794988096485547,24.73236160152414
2015_07_23-14_17_14__14_17_16_V1437653834_006.mp4,21.775450213372331,20.679671086099404
2015_08_20-18_32_52__18_32_54_V1440088372_005.mp4,25.359569614907119,26.096786856908039
2015_07_23-14_22_49__14_22_51_V1437654169_001.mp4,30.565779192422251,28.544061206602233
2015_07_23-14_01_29__14_01_31_V1437652889_014.mp4,21.49462196507513,25.24172558494859
2015_08_06-10_10_29__10_10_31_V1438848629_012.mp4,29.668336473351403,27.292965417867759
2015_08_20-17_53_23__17_53_25_V1440086003_005.mp4,19.855881225808648,22.201628572286555
2015_08_20-18_37_02__18_37_04_V1440088622_017.mp4,26.562465934936839,28.961108763124848
2015_08_20-18_08_55__18_08_57_V1440086935_009.mp4,33.079519532512023,28.942715300431182
2015_08_06-09_48_41__09_48_43_V1438847321_017.mp4,16.398293549157245,20.375316657902275
2015_08_20-16_38_18__16_38_20_V1440081497_995.mp4,32.958997626089527,29.51792708854807
2015_08_13-09_47_55__09_47_57_V1439452075_013.mp4,21.214870028270312,22.487248255097573
2015_07_22-16_48_27__16_48_29_V1437576507_000.mp4,24.22066745876571,26.832701064751561
2015_08_20-17_41_39__17_41_41_V1440085299_021.mp4,19.696797836213875,19.129015778231569
2015_07_22-16_56_26__16_56_28_V1437576985_997.mp4,31.145085137327051,26.421499768030923
2015_08_06-09_36_22__09_36_24_V1438846582_004.mp4,29.494406897913692,27.242033495989258
2015_07_22-16_55_55__16_55_57_V1437576955_003.mp4,25.476425527464539,26.27275721705638
2015_08_13-09_32_09__09_32_11_V1439451129_012.mp4,28.816556713345786,23.419311270201081
2015_08_06-10_08_10__10_08_12_V1438848490_006.mp4,20.567246119344492,28.345164796008852
2015_07_22-16_27_13__16_27_15_V1437575233_007.mp4,28.28129614113513,28.589322949546162
2015_08_13-08_55_49__08_55_51_V1439448949_003.mp4,32.493276401407556,32.091136127613005
2015_08_13-09_19_55__09_19_57_V1439450394_999.mp4,22.22360585954458,26.411411549244455
2015_08_20-19_00_00__19_00_02_V1440090000_024.mp4,30.399747344323757,25.507831333897204
2015_08_20-18_30_37__18_30_39_V1440088236_998.mp4,26.42814144772483,25.008578360418809
2015_08_20-18_51_14__18_51_16_V1440089474_003.mp4,28.501242460300844,26.347249995903901
2015_08_06-10_21_53__10_21_55_V1438849313_001.mp4,27.533020562112576,23.160795496004777
2015_08_13-09_07_14__09_07_16_V1439449634_026.mp4,19.326041604391094,21.467095956036673
2015_08_13-08_55_41__08_55_43_V1439448941_005.mp4,21.013630202572237,23.468923224085067
2015_08_20-18_56_47__18_56_49_V1440089806_998.mp4,21.713875221553238,22.354143191448017
2015_08_06-10_11_01__10_11_03_V1438848661_003.mp4,23.226254632393029,22.576783483091756
2015_08_13-09_44_23__09_44_25_V1439451862_999.mp4,23.31338312997109,22.05840435878569
2015_08_20-18_48_14__18_48_16_V1440089294_007.mp4,35.006830983550444,27.77716548176889
2015_08_20-17_51_18__17_51_20_V1440085877_998.mp4,33.087927017861844,27.496948511837818
2015_08_20-18_42_58__18_43_00_V1440088978_008.mp4,29.487726373070984,28.152444866947079
2015_08_13-09_47_46__09_47_48_V1439452066_016.mp4,28.808503621804245,26.067572338267333
2015_08_13-09_21_10__09_21_12_V1439450470_017.mp4,22.76617344678208,20.929501823469852
2015_08_20-18_09_19__18_09_21_V1440086959_002.mp4,23.093261276217671,20.52301784699355
2015_08_20-18_58_24__18_58_26_V1440089904_011.mp4,17.027928569606033,22.825774894826054
2015_08_06-09_57_57__09_57_59_V1438847877_001.mp4,21.846938725528467,23.187397628206746
