Video_Name,y_train
2015_08_06-09_57_59__09_58_01_V1438847879_000.mp4,20.905299442110998
2015_08_20-16_54_21__16_54_23_V1440082461_025.mp4,26.369441580824819
2015_08_06-10_06_27__10_06_29_V1438848386_994.mp4,25.796960895827333
2015_07_22-16_31_42__16_31_44_V1437575502_016.mp4,15.880010434995187
2015_07_22-16_55_18__16_55_20_V1437576918_012.mp4,38.208846281600657
2015_08_06-10_02_02__10_02_04_V1438848122_017.mp4,18.332596012710326
2015_08_20-16_47_27__16_47_29_V1440082047_010.mp4,27.32895470666864
2015_08_20-16_50_40__16_50_42_V1440082240_002.mp4,20.079953530541559
2015_07_22-16_27_08__16_27_10_V1437575228_008.mp4,24.596382847368261
2015_07_23-14_01_25__14_01_27_V1437652885_012.mp4,25.444853358766505
2015_08_20-18_41_31__18_41_33_V1440088890_995.mp4,21.612249519538118
2015_08_20-16_50_51__16_50_53_V1440082250_999.mp4,23.022574857873451
2015_08_20-17_10_01__17_10_03_V1440083401_023.mp4,25.532199643220544
2015_08_20-18_01_33__18_01_35_V1440086493_002.mp4,27.146654955645502
2015_07_22-16_56_53__16_56_55_V1437577013_025.mp4,26.020471801097255
2015_08_06-09_46_40__09_46_42_V1438847200_011.mp4,29.777870070617507
2015_08_06-10_04_04__10_04_06_V1438848244_024.mp4,23.026065583804311
2015_08_06-10_21_16__10_21_18_V1438849276_009.mp4,30.916445326419868
2015_07_23-13_49_37__13_49_39_V1437652176_999.mp4,20.838686932760002
2015_08_13-09_35_07__09_35_09_V1439451307_008.mp4,24.588777928355476
2015_07_23-14_16_19__14_16_21_V1437653779_018.mp4,18.921255942111983
2015_08_06-09_57_43__09_57_45_V1438847863_004.mp4,25.360553144482466
2015_08_20-17_43_48__17_43_50_V1440085428_027.mp4,26.910637183789273
2015_07_23-13_35_08__13_35_10_V1437651308_019.mp4,18.761892955710959
2015_08_06-09_40_52__09_40_54_V1438846852_015.mp4,30.167423374368052
2015_07_22-16_47_10__16_47_12_V1437576430_016.mp4,24.524436289918526
2015_08_06-09_54_31__09_54_33_V1438847671_010.mp4,22.256344669318452
2015_07_23-13_56_14__13_56_16_V1437652574_016.mp4,20.752227109394354
2015_08_06-09_52_24__09_52_26_V1438847544_003.mp4,20.986916280943237
2015_08_20-18_38_31__18_38_33_V1440088710_997.mp4,26.167470431817421
2015_08_06-10_10_25__10_10_27_V1438848625_011.mp4,23.124889377867131
2015_08_06-10_20_56__10_20_58_V1438849256_015.mp4,33.787327363662406
2015_07_22-16_40_20__16_40_22_V1437576020_005.mp4,28.93902321579225
2015_08_20-17_10_13__17_10_15_V1440083413_020.mp4,28.45863130226375
2015_07_23-14_14_07__14_14_09_V1437653647_013.mp4,23.57975384806727
2015_07_23-14_21_30__14_21_32_V1437654090_021.mp4,28.270475881947313
2015_07_23-14_21_15__14_21_17_V1437654075_021.mp4,31.22481878881484
2015_08_20-17_15_52__17_15_54_V1440083752_020.mp4,29.792263214370454
2015_08_13-09_23_15__09_23_17_V1439450595_024.mp4,17.748488962373017
2015_07_22-16_47_04__16_47_06_V1437576424_018.mp4,29.069577925479148
2015_08_20-16_42_28__16_42_30_V1440081748_009.mp4,28.479573066976357
2015_08_06-10_23_47__10_23_49_V1438849427_010.mp4,17.118223008469045
2015_07_23-13_36_39__13_36_41_V1437651399_001.mp4,24.737444162737603
2015_08_06-10_16_52__10_16_54_V1438849011_998.mp4,20.110652926890349
2015_07_23-14_14_00__14_14_02_V1437653640_016.mp4,24.15700034223941
2015_08_06-10_26_08__10_26_10_V1438849568_015.mp4,27.79491357777307
2015_08_13-09_35_25__09_35_27_V1439451325_004.mp4,19.850636729557362
2015_08_06-10_26_13__10_26_15_V1438849573_017.mp4,19.312446382925955
2015_07_23-14_16_38__14_16_40_V1437653798_016.mp4,22.470946717435403
2015_08_13-08_55_09__08_55_11_V1439448909_013.mp4,22.301256598786019
2015_07_23-13_41_17__13_41_19_V1437651677_007.mp4,25.462264884060779
2015_08_20-16_43_34__16_43_36_V1440081814_029.mp4,23.549948054864569
2015_08_06-10_24_11__10_24_13_V1438849451_005.mp4,26.335330680443263
2015_08_06-10_22_33__10_22_35_V1438849353_026.mp4,16.70840514165489
2015_08_06-10_10_44__10_10_46_V1438848644_006.mp4,18.166698011046417
2015_08_06-10_19_06__10_19_08_V1438849146_003.mp4,25.006580201289808
2015_07_23-13_51_56__13_51_58_V1437652316_001.mp4,29.723878533898308
2015_07_23-14_07_55__14_07_57_V1437653274_994.mp4,22.979614672041073
2015_08_19-18_03_47__18_03_49_V1440000227_018.mp4,21.322495379110386
2015_08_20-18_30_05__18_30_07_V1440088205_005.mp4,28.613776774378028
2015_08_19-18_08_51__18_08_53_V1440000531_021.mp4,23.809023950238426
2015_08_20-17_46_40__17_46_42_V1440085600_026.mp4,33.375845282621277
2015_08_20-16_41_23__16_41_25_V1440081683_020.mp4,29.75497740398788
2015_08_20-17_51_41__17_51_43_V1440085901_026.mp4,26.529146669351643
2015_08_06-10_16_45__10_16_47_V1438849004_999.mp4,21.542997226952988
2015_08_06-10_22_36__10_22_38_V1438849356_025.mp4,18.474735538043532
2015_07_22-16_58_32__16_58_34_V1437577112_003.mp4,23.766203073729844
2015_08_20-18_39_56__18_39_58_V1440088796_015.mp4,24.446215103977593
2015_08_06-09_58_02__09_58_04_V1438847882_000.mp4,28.741111923862828
2015_08_20-17_43_39__17_43_41_V1440085418_996.mp4,27.506040266611681
2015_08_13-09_43_20__09_43_22_V1439451800_007.mp4,22.719828553512411
2015_07_22-16_58_40__16_58_42_V1437577120_002.mp4,20.698759438013131
2015_07_22-16_28_29__16_28_31_V1437575309_024.mp4,19.129522447306734
2015_08_06-09_39_31__09_39_33_V1438846770_998.mp4,24.365195351898745
2015_07_23-14_09_09__14_09_11_V1437653349_011.mp4,22.408560749530537
2015_08_20-16_51_37__16_51_39_V1440082297_024.mp4,32.828910222634853
2015_07_22-16_56_06__16_56_08_V1437576966_004.mp4,27.64502222157666
2015_07_22-16_38_22__16_38_24_V1437575902_002.mp4,23.423351416846728
2015_08_06-09_59_43__09_59_45_V1438847983_015.mp4,30.882413157832232
2015_07_23-14_12_49__14_12_51_V1437653568_998.mp4,22.891744210521168
2015_07_22-16_58_04__16_58_06_V1437577084_009.mp4,27.466015708133941
2015_08_13-09_43_43__09_43_45_V1439451823_006.mp4,24.374988445003336
2015_08_20-18_25_30__18_25_32_V1440087929_996.mp4,22.596057786408021
2015_08_13-09_36_56__09_36_58_V1439451416_019.mp4,19.980633943089369
2015_08_20-16_45_13__16_45_15_V1440081913_014.mp4,25.164946480599422
2015_08_20-17_55_19__17_55_21_V1440086119_014.mp4,30.195557047630352
2015_08_20-18_25_36__18_25_38_V1440087935_995.mp4,23.691009860143449
2015_08_20-17_11_29__17_11_31_V1440083489_004.mp4,16.970038291331317
2015_08_13-09_36_59__09_37_01_V1439451419_018.mp4,22.85768185094868
2015_08_13-09_41_48__09_41_50_V1439451708_027.mp4,30.9916147160219
2015_07_22-16_44_39__16_44_41_V1437576279_015.mp4,35.106753812949307
2015_08_06-10_19_46__10_19_48_V1438849186_027.mp4,20.481837254573378
2015_07_22-16_23_39__16_23_41_V1437575019_020.mp4,26.067442423431864
2015_08_20-17_20_47__17_20_49_V1440084047_021.mp4,27.95500615404228
2015_07_23-13_58_53__13_58_55_V1437652733_012.mp4,31.034590495306244
2015_08_06-10_20_50__10_20_52_V1438849250_014.mp4,18.711262846853767
2015_08_06-09_49_15__09_49_17_V1438847355_010.mp4,20.106529867420161
2015_08_20-18_33_24__18_33_26_V1440088403_997.mp4,21.953043840341063
2015_08_13-09_04_08__09_04_10_V1439449447_998.mp4,24.900590473952533
2015_08_20-18_51_31__18_51_33_V1440089490_999.mp4,24.649753259179178
2015_08_20-17_34_16__17_34_18_V1440084856_014.mp4,28.652467870881708
2015_08_20-18_55_29__18_55_31_V1440089729_015.mp4,29.059532482907436
2015_08_20-17_13_55__17_13_57_V1440083635_008.mp4,21.519226544350584
2015_07_22-16_48_53__16_48_55_V1437576532_994.mp4,26.724173017468797
2015_08_20-18_05_00__18_05_02_V1440086700_024.mp4,22.321009032256871
2015_08_20-17_49_55__17_49_57_V1440085795_017.mp4,20.416967291294142
2015_07_23-14_17_17__14_17_19_V1437653837_006.mp4,23.566794503804186
2015_08_13-08_56_51__08_56_53_V1439449011_024.mp4,23.117723691348193
2015_08_20-18_33_14__18_33_16_V1440088393_998.mp4,24.126480765666024
2015_08_20-18_51_22__18_51_24_V1440089482_001.mp4,29.194505549897677
2015_08_20-17_47_14__17_47_16_V1440085634_023.mp4,28.163459691417355
2015_08_13-09_51_05__09_51_07_V1439452265_007.mp4,27.639355781681836
2015_08_20-18_57_02__18_57_04_V1440089821_995.mp4,27.151071868542598
2015_07_23-14_22_28__14_22_30_V1437654148_010.mp4,30.09327736808093
2015_07_23-13_58_48__13_58_50_V1437652728_014.mp4,22.371775641136239
2015_08_13-08_59_53__08_59_55_V1439449193_019.mp4,26.307667468946484
2015_08_06-09_39_04__09_39_06_V1438846744_004.mp4,18.238630573196797
2015_08_20-16_48_48__16_48_50_V1440082127_992.mp4,30.259704305710351
2015_08_20-17_50_49__17_50_51_V1440085849_004.mp4,25.606699308470613
2015_07_23-14_12_23__14_12_25_V1437653543_003.mp4,19.064225141673592
2015_08_06-09_45_21__09_45_23_V1438847121_031.mp4,22.623245689842776
2015_08_06-10_24_22__10_24_24_V1438849462_003.mp4,19.08392640610024
2015_08_20-18_27_44__18_27_46_V1440088064_003.mp4,23.411768739738719
2015_08_20-18_37_13__18_37_15_V1440088633_014.mp4,31.075299684221203
2015_08_13-09_16_54__09_16_56_V1439450214_005.mp4,27.684600236279984
2015_08_20-16_45_06__16_45_08_V1440081906_011.mp4,20.166477476322157
2015_07_23-14_12_02__14_12_04_V1437653522_008.mp4,23.778812795904511
2015_07_23-13_31_48__13_31_50_V1437651107_998.mp4,25.754688403420651
2015_08_06-10_17_06__10_17_08_V1438849025_994.mp4,18.750966165878129
2015_08_20-17_45_37__17_45_39_V1440085537_003.mp4,26.694741794563019
2015_07_23-14_21_24__14_21_26_V1437654084_025.mp4,23.08031369190298
2015_08_20-18_48_22__18_48_24_V1440089302_010.mp4,19.830686560676792
2015_08_20-17_11_22__17_11_24_V1440083482_006.mp4,27.359233809517605
2015_08_13-09_04_14__09_04_16_V1439449453_997.mp4,26.508825809554224
2015_08_20-18_35_41__18_35_43_V1440088541_001.mp4,26.73281663183948
2015_08_20-18_33_01__18_33_03_V1440088381_000.mp4,31.100181468220718
2015_08_20-18_03_36__18_03_38_V1440086616_011.mp4,30.834945635479688
2015_07_23-13_52_18__13_52_20_V1437652337_997.mp4,23.994237281646136
2015_07_22-16_19_33__16_19_35_V1437574773_006.mp4,20.342392680444828
2015_08_20-18_26_48__18_26_50_V1440088008_022.mp4,25.758040396542974
2015_08_06-09_49_33__09_49_35_V1438847373_006.mp4,24.236463772188038
2015_08_20-17_51_49__17_51_51_V1440085908_995.mp4,32.052596640027069
2015_08_06-10_16_27__10_16_29_V1438848987_003.mp4,23.136639696197857
2015_08_06-09_41_51__09_41_53_V1438846911_003.mp4,21.281140284397775
2015_07_22-16_46_42__16_46_44_V1437576402_023.mp4,31.663156605875066
2015_08_06-10_26_18__10_26_20_V1438849578_012.mp4,22.146175475908702
2015_08_20-16_45_45__16_45_47_V1440081945_003.mp4,22.166940844537983
2015_08_20-17_15_41__17_15_43_V1440083741_020.mp4,34.081923622297992
2015_07_23-13_47_51__13_47_53_V1437652071_021.mp4,16.887329880661362
2015_07_23-14_01_21__14_01_23_V1437652881_014.mp4,24.501994594481634
2015_08_13-09_48_25__09_48_27_V1439452105_007.mp4,15.220909323662235
2015_08_20-16_56_27__16_56_29_V1440082586_998.mp4,31.023703425425069
2015_08_20-18_44_10__18_44_12_V1440089050_027.mp4,20.176979107646314
2015_07_23-13_40_59__13_41_01_V1437651659_010.mp4,27.415879047642989
2015_08_06-10_24_46__10_24_48_V1438849485_998.mp4,21.01028382152608
2015_07_22-16_31_39__16_31_41_V1437575499_016.mp4,19.276734564126269
2015_07_23-13_36_42__13_36_44_V1437651402_000.mp4,24.334488415660136
2015_07_22-16_23_24__16_23_26_V1437575004_026.mp4,21.921885029142445
2015_08_20-17_14_51__17_14_53_V1440083690_995.mp4,19.583981706631494
2015_08_20-16_49_34__16_49_36_V1440082174_015.mp4,26.821262360193174
2015_08_20-17_35_08__17_35_10_V1440084908_004.mp4,34.287705790957979
2015_07_22-16_56_37__16_56_39_V1437576996_994.mp4,30.97595126266496
2015_08_20-18_37_10__18_37_12_V1440088630_015.mp4,24.662361292718977
2015_08_20-18_48_17__18_48_19_V1440089297_007.mp4,23.984944459358726
2015_08_06-09_37_25__09_37_27_V1438846644_993.mp4,21.32247267511228
2015_08_06-10_29_39__10_29_41_V1438849779_004.mp4,19.435971122923053
2015_08_06-09_39_52__09_39_54_V1438846791_995.mp4,20.760913385047186
2015_08_20-16_49_15__16_49_17_V1440082155_021.mp4,29.156115778564224
2015_07_23-13_50_30__13_50_32_V1437652230_020.mp4,30.692036999166852
2015_07_23-14_12_40__14_12_42_V1437653559_999.mp4,22.825717263290187
2015_07_23-14_20_19__14_20_21_V1437654019_000.mp4,30.29794084597328
2015_08_20-18_27_05__18_27_07_V1440088025_012.mp4,26.578307741508311
2015_08_06-10_17_35__10_17_37_V1438849055_021.mp4,25.03129408953852
2015_07_23-13_59_57__13_59_59_V1437652796_997.mp4,24.438817596882711
2015_08_06-10_19_13__10_19_15_V1438849153_001.mp4,15.293415419014245
2015_08_19-18_04_35__18_04_37_V1440000275_008.mp4,26.632882017129798
2015_08_20-16_50_02__16_50_04_V1440082202_010.mp4,21.077005003065548
2015_07_23-13_34_39__13_34_41_V1437651278_994.mp4,18.407581215558615
2015_07_23-13_52_08__13_52_10_V1437652327_999.mp4,18.64344579038859
2015_07_22-16_56_44__16_56_46_V1437577003_993.mp4,29.065206366325196
2015_07_23-13_39_38__13_39_40_V1437651577_996.mp4,26.354377717787063
2015_08_20-17_33_32__17_33_34_V1440084812_026.mp4,25.605835900491883
2015_08_06-10_03_50__10_03_52_V1438848230_029.mp4,32.774767606176852
2015_08_20-16_37_41__16_37_43_V1440081460_999.mp4,24.822440555000913
2015_08_20-17_10_07__17_10_09_V1440083407_025.mp4,20.569162052951754
2015_08_19-18_07_09__18_07_11_V1440000429_009.mp4,35.116319963302082
2015_08_20-17_37_02__17_37_04_V1440085022_013.mp4,27.808367560032195
2015_08_20-18_25_59__18_26_01_V1440087959_024.mp4,18.76985543029129
2015_08_20-16_37_35__16_37_37_V1440081455_001.mp4,27.726713392046857
2015_07_23-13_30_42__13_30_44_V1437651042_012.mp4,19.387500106083731
2015_08_13-09_07_06__09_07_08_V1439449625_995.mp4,22.175636267560684
2015_08_20-17_50_02__17_50_04_V1440085802_014.mp4,36.754155169572591
2015_08_20-17_14_25__17_14_27_V1440083665_001.mp4,24.143849683127335
2015_08_06-10_23_10__10_23_12_V1438849390_017.mp4,25.270680849998559
2015_08_20-18_03_55__18_03_57_V1440086635_004.mp4,21.360416135117784
2015_08_13-09_07_00__09_07_02_V1439449619_996.mp4,28.13404938757521
2015_07_23-13_34_30__13_34_32_V1437651270_027.mp4,22.638858410262838
2015_08_20-17_34_12__17_34_14_V1440084852_018.mp4,23.073262117907927
2015_08_20-16_48_09__16_48_11_V1440082089_001.mp4,20.019041456658712
2015_08_20-17_46_54__17_46_56_V1440085614_023.mp4,22.870612013631373
2015_07_23-13_48_57__13_48_59_V1437652137_008.mp4,32.263552590835339
2015_08_20-18_33_58__18_34_00_V1440088438_022.mp4,22.244720682786756
2015_08_20-16_42_34__16_42_36_V1440081754_007.mp4,17.427251604448866
2015_07_22-16_48_43__16_48_45_V1437576522_996.mp4,21.711763088315625
2015_07_23-14_05_46__14_05_48_V1437653146_023.mp4,21.892957865065018
2015_08_20-18_04_53__18_04_55_V1440086686_028.mp4,28.676818028298431
2015_07_23-14_10_47__14_10_49_V1437653447_024.mp4,23.210887291592375
2015_08_06-10_18_22__10_18_24_V1438849102_011.mp4,22.7009608864246
2015_08_13-08_52_35__08_52_37_V1439448755_010.mp4,28.808902365473376
2015_08_06-10_24_54__10_24_56_V1438849493_998.mp4,21.47541645095416
2015_08_06-09_36_35__09_36_37_V1438846595_002.mp4,32.636257975291045
2015_08_20-18_08_02__18_08_04_V1440086882_019.mp4,27.073366846115992
2015_07_23-13_57_39__13_57_41_V1437652658_996.mp4,26.936938998798325
2015_08_20-17_50_31__17_50_33_V1440085831_009.mp4,34.388954378361085
2015_08_20-16_55_52__16_55_54_V1440082552_002.mp4,27.842478998207369
2015_08_06-10_30_39__10_30_41_V1438849839_024.mp4,28.093829118484379
2015_08_20-17_13_40__17_13_42_V1440083620_011.mp4,22.176435194880231
2015_08_20-18_30_34__18_30_36_V1440088233_999.mp4,30.499841261889529
2015_07_23-13_47_16__13_47_18_V1437652035_998.mp4,21.448937324963119
2015_07_22-16_26_43__16_26_45_V1437575203_013.mp4,26.243410910465681
2015_08_13-09_32_20__09_32_22_V1439451140_011.mp4,15.162178581862243
2015_08_20-18_57_44__18_57_46_V1440089864_020.mp4,23.959411264855341
2015_08_06-10_23_41__10_23_43_V1438849421_017.mp4,18.536717876780209
2015_08_20-16_51_20__16_51_22_V1440082279_997.mp4,16.565608379018986
2015_07_22-16_49_30__16_49_32_V1437576570_022.mp4,25.461982367878441
2015_08_06-10_16_39__10_16_41_V1438848999_001.mp4,26.341912008906817
2015_08_20-16_37_47__16_37_49_V1440081466_997.mp4,25.127242403075826
2015_08_20-18_01_19__18_01_21_V1440086479_008.mp4,31.318047502190513
2015_08_06-09_46_44__09_46_46_V1438847204_011.mp4,23.057375946626614
2015_08_13-09_40_05__09_40_07_V1439451605_013.mp4,21.041889248511353
2015_08_06-09_38_08__09_38_10_V1438846688_016.mp4,33.732649944057812
2015_08_13-09_49_41__09_49_43_V1439452181_024.mp4,17.712192607050458
2015_08_20-16_38_38__16_38_40_V1440081518_021.mp4,34.277367190380652
2015_08_20-18_57_13__18_57_15_V1440089833_027.mp4,21.063058073892311
2015_08_06-10_06_08__10_06_10_V1438848367_998.mp4,24.471776390909582
2015_08_20-17_40_51__17_40_53_V1440085250_999.mp4,33.971307683617383
2015_08_20-18_09_40__18_09_42_V1440086979_998.mp4,31.840241439167549
2015_08_20-17_45_16__17_45_18_V1440085516_009.mp4,26.639797745122713
2015_08_06-10_08_46__10_08_48_V1438848525_998.mp4,22.53131763426984
2015_07_22-16_57_35__16_57_37_V1437577055_016.mp4,25.360122519485596
2015_08_20-16_56_52__16_56_54_V1440082612_026.mp4,30.676461669074186
2015_08_20-16_45_49__16_45_51_V1440081949_004.mp4,19.205059961162696
2015_08_06-10_21_03__10_21_05_V1438849263_012.mp4,28.891683586284593
2015_08_20-16_52_30__16_52_32_V1440082350_013.mp4,22.110324035992257
2015_08_20-17_46_08__17_46_10_V1440085567_997.mp4,15.051260975056186
2015_08_13-09_46_41__09_46_43_V1439452000_996.mp4,25.860267676375607
2015_07_22-16_19_36__16_19_38_V1437574776_006.mp4,23.195193828955549
2015_08_20-18_58_00__18_58_02_V1440089880_018.mp4,30.798174886174831
2015_07_22-16_44_42__16_44_44_V1437576282_015.mp4,32.80383673561137
2015_08_20-18_37_27__18_37_29_V1440088647_011.mp4,21.460466490235842
2015_07_22-16_52_38__16_52_40_V1437576758_014.mp4,17.16766888617887
2015_08_20-17_50_16__17_50_18_V1440085816_012.mp4,23.588118599269585
2015_07_23-14_21_56__14_21_58_V1437654116_013.mp4,22.671532462906931
